song,artist,genre,energy,danceability,loudness,is_new_artist
devil in jersey city,coheed and cambria,Pop,0.976976257917164,0.2981696090111557,0.8205266261569623,False
early sunsets over monroeville,my chemical romance,Pop,0.6746645140468851,0.3750676919744395,0.6864856549496192,False
i surrender,céline dion,Pop,0.5225076098472745,0.5732697931333262,0.7531728328590107,False
and i,box car racer,Pop,0.8578534184451004,0.6003465829091303,0.7908622413660487,False
paint my love,michael learns to rock,Pop,0.6226108362943867,0.5516083613126829,0.8001948568058866,False
nellyville,nelly,Pop,0.6436325138482804,0.7086537420123471,0.7547111760633797,False
two of us,aimee mann,Pop,0.526511738905159,0.7216506011047331,0.6238494474783991,False
dope nose,weezer,Pop,0.7247161272704413,0.3837322647026969,0.7893495372150859,False
nowhere to run,martha reeves & the vandellas,Pop,0.8258203859820246,0.5938481533629373,0.6753583057713508,False
wasted & ready,ben kweller,Pop,0.729721288592797,0.5061193544893319,0.7587365074481449,False
supersonic,bad religion,Pop,0.9889886450908176,0.3815661215206325,0.8215009101863958,False
"don't say no, just say yes",avant,Pop,0.4934776741776118,0.6100942272284199,0.7672999512857984,False
this is the best day ever,my chemical romance,Pop,0.9369349673383192,0.2342683851402578,0.7607363536138245,False
elevator,box car racer,Pop,0.9018988380818298,0.5505252897216506,0.8504474014819372,False
guess i'm doing fine,beck,Pop,0.4093909639620375,0.4032275533412759,0.6981001461426044,False
ego tripping at the gates of hell,the flaming lips,Pop,0.8488441280648604,0.5711036499512618,0.735917749916673,False
no brains,sum 41,Pop,0.8628585797674561,0.4281381999350158,0.7761710637643258,False
special death,mirah,Pop,0.1811556076626217,0.4053936965233402,0.6116452580570725,False
poetic tragedy,the used,Pop,0.6996903206586632,0.4108090544785011,0.741789093146681,False
stuck in america,sugarcult,Pop,0.9559545803632704,0.3144156828766382,0.8226546675896725,False
changes,3 doors down,Pop,0.7247161272704413,0.2418498862774829,0.7668640873778939,False
(oh no) what you got,justin timberlake,Pop,0.7837770308742373,0.811545543160403,0.7354306079019561,False
in the morning of the magicians,the flaming lips,Pop,0.7287202563283257,0.2548467453698689,0.7523780222034202,False
don't you forget it,glenn lewis,Pop,0.5134983194670344,0.6999891692840897,0.7155603415121914,False
i believe,aventura,Pop,0.5765633521287151,0.8819451965774937,0.7047919390816091,False
keep fishin',weezer,Pop,0.7737667082295262,0.3165818260587025,0.7765300105120119,False
memory,sugarcult,Pop,0.4694528998303049,0.6609985920069318,0.7387636848447554,False
head club,taking back sunday,Pop,0.845841031271447,0.2256038124120004,0.7955285490859677,False
butterflies,floetry,Pop,0.6506397396995782,0.7043214556482185,0.7901956259774888,False
thanks for nothing,sum 41,Pop,0.902899870346301,0.5115347124444927,0.8059892828756762,False
naked,avril lavigne,Pop,0.7727656759650551,0.4909563522148814,0.7564546316949978,False
b r right (feat. ludacris),trina,Pop,0.7807739340808241,0.6934907397378968,0.7762992590313565,False
sleep all day,jason mraz,Pop,0.8118059342794288,0.6003465829091303,0.7473014896290029,False
if tomorrow never comes,ronan keating,Pop,0.4724559966237183,0.5440268601754575,0.756480270748404,False
foolish heart,nina,Pop,0.2272030918282933,0.6501678760966101,0.6071071456041842,False
why don't we fall in love,amerie,Pop,0.7737667082295262,0.5299469294920395,0.7455580339973847,False
harder to breathe,maroon 5,Pop,0.9089060639331276,0.6501678760966101,0.7920672768761376,False
you've really got a hold on me,smokey robinson & the miracles,Pop,0.3813620605568461,0.6263403010939024,0.5741096838704713,False
happy,ashanti,Pop,0.5084931581446788,0.7097368136033794,0.7503268979309283,False
unfoolish,ashanti,Pop,0.7026934174520766,0.6090111556373877,0.7940927620952234,False
do you realize??,the flaming lips,Pop,0.7977914825768332,0.4357197010722409,0.7797605312411865,False
politik,coldplay,Pop,0.4814652870039584,0.2180223112747752,0.7154321462451606,False
get over it,ok go,Pop,0.7677605146426995,0.3544893317448284,0.8036048509089044,False
don't dream it's over,sixpence none the richer,Pop,0.6516407719640491,0.527780786309975,0.7059713355382918,False
blue and yellow,the used,Pop,0.8678637410898117,0.5451099317664898,0.773273850729431,False
away from the sun,3 doors down,Pop,0.6866769012205385,0.5093685692624284,0.7542753121554752,False
say yes,floetry,Pop,0.4043858026396819,0.7346474601971191,0.5822629028536266,False
warning sign,coldplay,Pop,0.4344167705738156,0.5115347124444927,0.672614927056893,False
bouncing off the walls,sugarcult,Pop,0.917915354313368,0.4497996317556592,0.7939132887213803,False
"jesus, etc.",wilco,Pop,0.2802578018452628,0.7519766056536337,0.5483424351972925,False
jenny from the block,jennifer lopez,Pop,0.7547470952045748,0.8472869056644646,0.7742224957054584,False
"swing, swing",the all-american rejects,Pop,0.7177089014191435,0.5321130726741038,0.7640437915032177,False
drift away,uncle kracker,Pop,0.6606500623442894,0.5646052204050688,0.7840166141066072,False
clocks,coldplay,Pop,0.7497419338822194,0.5581067908588759,0.7292259569776683,False
foolish,ashanti,Pop,0.7287202563283257,0.4497996317556592,0.7678127323539214,False
this love,maroon 5,Pop,0.8598554829740428,0.7064875988302828,0.7954003538189369,False
beautiful,christina aguilera,Pop,0.5735602553353016,0.4281381999350158,0.8150911468348588,False
california,phantom planet,Pop,0.8057997406926022,0.3664031192461822,0.726918442171115,False
oh boy,cam’ron,Pop,0.7717646437005838,0.7454781761074407,0.7700433300002564,False
i'm with you,avril lavigne,Pop,0.4063878671686242,0.4281381999350158,0.7228931107863497,False
still waiting,sum 41,Pop,0.949948386776444,0.3923968374309542,0.7906058508319872,False
the only one for me,brian mcknight,Pop,0.4153971575488643,0.7378966749702156,0.6638207317385841,False
anything but ordinary,avril lavigne,Pop,0.6716614172534716,0.6393371601862884,0.7718380637386867,False
feliz navidad,josé feliciano,Pop,0.8318265795688513,0.4877071374417849,0.6833576904340691,False
angel,amanda perez,Pop,0.4964807709710252,0.6165926567746128,0.7019460041535266,False
obstacle 1,interpol,Pop,0.9379359996027904,0.3414924726524423,0.7886316437197138,False
you know how i do,taking back sunday,Pop,0.8528482571227448,0.1898624499079389,0.7936312591339127,False
tall cans in the air,transplants,Pop,0.9389370318672614,0.5299469294920395,0.8594467092274952,False
when we ride on our enemies,2pac,Pop,0.6426314815838092,0.6869923101917037,0.7535574186601031,False
with arms outstretched,rilo kiley,Pop,0.4684518675658338,0.4725441351673346,0.7238417557623772,False
fabulous,jaheim,Pop,0.4644477385079493,0.6447525181414493,0.7200471758582673,False
basketball,bow wow,Pop,0.779772901816353,0.8873605545326546,0.7798118093479988,False
here i am,bryan adams,Pop,0.7727656759650551,0.5689375067691976,0.7317129451580647,False
they don't give a f**** about us,2pac,Pop,0.7397316112375082,0.8429546193003358,0.7889649514139937,False
sorrow,bad religion,Pop,0.9249225801646658,0.4920394238059136,0.7898366792298028,False
feel,robbie williams,Pop,0.7327243853862102,0.5819343658615834,0.7387636848447554,False
i wish i was the moon,neko case,Pop,0.3102887697793964,0.2266868840030326,0.7099453888162448,False
losing grip,avril lavigne,Pop,0.8888854186437053,0.5115347124444927,0.794554265056534,False
signs of love makin',tyrese,Pop,0.3633434797963659,0.6772446658724143,0.65412916955106,False
afternoon delight,starland vocal band,Pop,0.4604436094500648,0.5364453590382325,0.645463169499782,False
if i ever leave this world alive,flogging molly,Pop,0.6186067072365022,0.313332611285606,0.7621208624977565,False
on my block,scarface,Pop,0.9189163865778388,0.8353731181631107,0.8359356972540574,False
i feel so,box car racer,Pop,0.9619607739500972,0.3826491931116647,0.8170653539471322,False
over my head (better off dead),sum 41,Pop,0.9169143220488968,0.4140582692515975,0.8015537266364126,False
my paper heart,the all-american rejects,Pop,0.8498451603293317,0.4703779919852703,0.7866574366074404,False
diamonds and guns,transplants,Pop,0.9259236124291368,0.5635221488140367,0.833448709073661,False
how to deal,frankie j,Pop,0.4954797387065541,0.7443951045164087,0.6974078917006383,False
breathe,blu cantrell,Pop,0.6636531591377026,0.7996317556590492,0.8159628746506679,False
save it for a rainy day,the jayhawks,Pop,0.763756385584815,0.6241741579118381,0.8235263954054816,False
guernica,brand new,Pop,0.9129101929910124,0.4931224953969457,0.7520703535625464,False
the art of losing,american hi-fi,Pop,0.9049019348752432,0.4032275533412759,0.8501140937876573,False
home,three days grace,Pop,0.8478430958003893,0.3295786851510885,0.7804784247365586,False
(can't get my) head around you,the offspring,Pop,0.8438389667425048,0.5093685692624284,0.7954516319257492,False
the recluse,cursive,Pop,0.6226108362943867,0.6187587999566772,0.6544881162987461,False
"ooh wee (feat. ghostface killah, nate dogg, trife & saigon)",mark ronson,Pop,0.9619607739500972,0.720567529513701,0.8177832474425044,False
let me see it,ugk,Pop,0.6376263202614536,0.8093793999783387,0.7021254775273696,False
beat your heart out,the distillers,Pop,0.951950451305386,0.3501570453806997,0.8065789811040176,False
college kids,relient k,Pop,0.8638596120319272,0.3436586158345067,0.8100915314206599,False
stuck,stacie orrico,Pop,0.9049019348752432,0.3414924726524423,0.8210394072250852,False
anxiety,the black eyed peas,Pop,0.9039009026107722,0.3090003249214774,0.824295567007666,False
breathe on me,britney spears,Pop,0.5655519972195326,0.701072240875122,0.7502499807707099,False
falls on me,fuel,Pop,0.8047987084281311,0.2765081771905123,0.7474553239494397,False
go west,pet shop boys,Pop,0.951950451305386,0.5126177840355248,0.7639925133964054,False
for once in my life,michael bublé,Pop,0.4934776741776118,0.5299469294920395,0.7684537086890751,False
the patron saint of liars and fakes,fall out boy,Pop,0.9789783224461064,0.4844579226686885,0.8112196497705304,False
i'm lost without you,blink-182,Pop,0.6596490300798182,0.3609877612910214,0.7119708740353305,False
stay or leave,dave matthews,Pop,0.3933744477304995,0.3284956135600563,0.6660513293849191,False
here's your letter,blink-182,Pop,0.9339318705449058,0.3750676919744395,0.7794528626003128,False
so says i,the shins,Pop,0.738730578973037,0.4346366294812087,0.8002974130195113,False
the trouble with love is,kelly clarkson,Pop,0.6136015459141466,0.4703779919852703,0.7608645488808552,False
jaws theme swimming,brand new,Pop,0.5475334164590526,0.5440268601754575,0.7236622823885341,False
play crack the sky,brand new,Pop,0.3633434797963659,0.5288638579010073,0.6187472758505754,False
kissing the lipless,the shins,Pop,0.4394219318961712,0.6068450124553233,0.7373535369074173,False
in this diary,the ataris,Pop,0.8328276118333225,0.5461930033575221,0.7951439632848755,False
idiots are taking over,nofx,Pop,0.960959741685626,0.3079172533304452,0.8190908391662179,False
dsco,sweet trip,Pop,0.8398348376846204,0.5451099317664898,0.7818885726738968,False
blood hound,50 cent,Pop,0.9059029671397144,0.806130185205242,0.8514729636181831,False
on your porch,the format,Pop,0.4234054156646333,0.5970973681360339,0.6374637848370637,False
drain the blood,the distillers,Pop,0.9059029671397144,0.358821618108957,0.8073737917596082,False
take my breath away,jessica simpson,Pop,0.6075953523273199,0.5483591465395863,0.7602235725457016,False
bloody romance,senses fail,Pop,0.8508461925938026,0.3566554749268927,0.809937697100223,False
so damn lucky,dave matthews,Pop,0.8228172891886113,0.4985378533521066,0.7577365843653052,False
this is your life,switchfoot,Pop,0.7547470952045748,0.5743528647243584,0.7205599569263902,False
"one year, six months",yellowcard,Pop,0.5905778038313108,0.4714610635763026,0.7321488090659692,False
i'm shakin',rooney,Pop,0.8678637410898117,0.4877071374417849,0.84157628900341,False
life for rent,dido,Pop,0.5195045130538611,0.4606303476659807,0.7283542291618593,False
reinventing the wheel to run myself over,fall out boy,Pop,0.9419401286606748,0.5862666522257122,0.8067584544778607,False
jump,girls aloud,Pop,0.8268214182464957,0.6458355897324813,0.7595825962105478,False
miles apart,yellowcard,Pop,0.968967999801395,0.319831040831799,0.8263979693869702,False
falling apart,zebrahead,Pop,0.9909907096197598,0.5212823567637821,0.83432043688947,False
home life,john mayer,Pop,0.8268214182464957,0.6664139499620926,0.8345768274235315,False
gigolo (feat. r. kelly),nick cannon,Pop,0.5525385777814081,0.9036066283981372,0.7575571109914621,False
if i can't,50 cent,Pop,0.6316201266746269,0.8992743420340086,0.849550034612722,False
the pros and cons of breathing,fall out boy,Pop,0.9589576771566838,0.4725441351673346,0.8256544368381918,False
good to know that if i ever need attention,brand new,Pop,0.9299277414870214,0.313332611285606,0.75996718201164,False
what up gangsta,50 cent,Pop,0.7677605146426995,0.6696631647351892,0.853011306822552,False
gravedigger,dave matthews,Pop,0.706697546509961,0.2916711794649627,0.7632746199010332,False
only heart,john mayer,Pop,0.8398348376846204,0.6523340192786744,0.8470630464323257,False
and the hero will drown,story of the year,Pop,0.985985548297404,0.4021444817502437,0.8281157859651821,False
my smokin' song,lil wyte,Pop,0.6836738044271251,0.8906097693057512,0.7455323949439786,False
every day i love you,boyzone,Pop,0.3463259313003569,0.4227228419798549,0.6641027613260517,False
i believe i can fly,me first and the gimme gimmes,Pop,0.8798761282634652,0.3241633271959276,0.7434043535112682,False
away from me,puddle of mudd,Pop,0.943942193189617,0.3534062601537961,0.839166217983232,False
sending postcards from a plane crash (wish you were here),fall out boy,Pop,0.9669659352724528,0.5873497238167443,0.8127323539214931,False
dancing through sunday,afi,Pop,0.9729721288592796,0.5104516408534604,0.8402430582262902,False
love you more,ginuwine,Pop,0.4224043834001622,0.6490848045055778,0.7368407558392944,False
saint simon,the shins,Pop,0.5365220615498703,0.6014296545001625,0.7537625310873522,False
always on my mind,pet shop boys,Pop,0.8898864509081764,0.5104516408534604,0.797143809450555,False
breathing,yellowcard,Pop,0.9329308382804348,0.3469078306076032,0.8186806143117196,False
way away,yellowcard,Pop,0.959958709421155,0.319831040831799,0.8095787503525369,False
always,blink-182,Pop,0.9559545803632704,0.4400519874363695,0.8162705432915416,False
the quiet things that no one ever knows,brand new,Pop,0.8068007729570732,0.2656774612801906,0.7644796554111222,False
fallen,mýa,Pop,0.6105984491207332,0.6577493772338353,0.7035356254647078,False
a moment like this,kelly clarkson,Pop,0.5725592230708306,0.3815661215206325,0.8137579160577391,False
when u love somebody,fruit bats,Pop,0.763756385584815,0.7162352431495722,0.7509935133194882,False
heartbeats,the knife,Pop,0.7537460629401037,0.6360879454131919,0.7892213419480552,False
a favor house atlantic,coheed and cambria,Pop,0.9709700643303372,0.2515975305967725,0.7875035253698432,False
fall back down,rancid,Pop,0.9899896773552888,0.5017870681252031,0.8773427685049867,False
girl's not grey,afi,Pop,0.91090812846207,0.3934799090219864,0.8021947029715663,False
so yesterday,hilary duff,Pop,0.8328276118333225,0.5256146431279108,0.8180139989231597,False
oxy cotton,lil wyte,Pop,0.5785654166576573,0.8169609011155637,0.7369945901597312,False
how do i live,leann rimes,Pop,0.4624456739790071,0.5581067908588759,0.7093813296413096,False
you raise me up,josh groban,Pop,0.1361091557614211,0.2039423805913571,0.6023895597774529,False
suga suga,baby bash,Pop,0.7527450306756326,0.6848261670096395,0.8354741942927466,False
i hate everything about you,three days grace,Pop,0.8308255473043802,0.4725441351673346,0.7819911288875214,False
the reason,hoobastank,Pop,0.6726624495179429,0.4465504169825626,0.7942722354690664,False
i miss you,blink-182,Pop,0.7787718695518818,0.6469186613235136,0.7495320872753377,False
feeling this,blink-182,Pop,0.9629618062145684,0.3783169067475361,0.7616080814296335,False
it's my life,no doubt,Pop,0.7627553533203438,0.5797682226795191,0.800605081660385,False
hands down,dashboard confessional,Pop,0.8278224505109669,0.4346366294812087,0.8094761941389124,False
milkshake,kelis,Pop,0.7707636114361128,0.8981912704429763,0.7571981642437761,False
until the day i die,story of the year,Pop,0.9319298060159636,0.5797682226795191,0.7965028331154013,False
only one,yellowcard,Pop,0.9079050316686568,0.4497996317556592,0.7907853242058303,False
miss independent,kelly clarkson,Pop,0.6236118685588579,0.6425863749593849,0.7526344127374817,False
wat da hook gon be,murphy lee,Pop,0.5955829651536664,0.9393479909021988,0.733840986590775,False
blood red summer,coheed and cambria,Pop,0.7747677404939973,0.6415033033683527,0.7743250519190831,False
delicate,damien rice,Pop,0.1421153493482478,0.313332611285606,0.541009665923134,False
y control,yeah yeah yeahs,Pop,0.9659649030079815,0.4021444817502437,0.8064507858369868,False
splash waterfalls,ludacris,Pop,0.8438389667425048,0.7032383840571862,0.7573007204574007,False
sleeping in,the postal service,Pop,0.6756655463113562,0.6869923101917037,0.7698125785196009,False
staring at the sun,tv on the radio,Pop,0.6376263202614536,0.1617025885411026,0.7137912468271671,False
hit 'em up style (oops!),blu cantrell,Pop,0.722714062741499,0.689158453373768,0.7778376022357254,False
violence,blink-182,Pop,0.7487409016177482,0.6187587999566772,0.7148680870702253,False
saturday,fall out boy,Pop,0.9299277414870214,0.4530488465287555,0.8134246083634592,False
i drove all night,céline dion,Pop,0.9129101929910124,0.5461930033575221,0.8065789811040176,False
believe,yellowcard,Pop,0.9399380641317326,0.3100833965125095,0.7947593774837832,False
in keeping secrets of silent earth: 3,coheed and cambria,Pop,0.869865805618754,0.2851727499187697,0.7742224957054584,False
strict machine,goldfrapp,Pop,0.5905778038313108,0.6198418715477094,0.7178165782119323,False
silver and cold,afi,Pop,0.8468420635359182,0.3046680385573486,0.7988872650821731,False
the leaving song pt. ii,afi,Pop,0.8057997406926022,0.3566554749268927,0.761505525216009,False
forest whitiker,brother ali,Pop,0.5134983194670344,0.7682226795191162,0.8227059456964848,False
empty apartment,yellowcard,Pop,0.666656255931116,0.3176648976497346,0.7536343358203215,False
meant to live,switchfoot,Pop,0.9039009026107722,0.3631539044730857,0.7968617798630874,False
seven years,saosin,Pop,0.9419401286606748,0.1920285930900032,0.7979386201061456,False
the way you look tonight,michael bublé,Pop,0.4884725128552562,0.6295895158669989,0.6509242878752916,False
come back to bed,john mayer,Pop,0.550536513252466,0.45521498971082,0.799220572776453,False
rubber band man,t.i.,Pop,0.7687615469071706,0.5841005090436479,0.7677614542471091,False
split screen sadness,john mayer,Pop,0.7897832244610642,0.6198418715477094,0.8124503243340255,False
title and registration,death cab for cutie,Pop,0.5445303196656393,0.7476443192895051,0.6482578263210521,False
bang bang,nancy sinatra,Pop,0.1200926395298832,0.3187479692407668,0.333641001974207,False
(there's gotta be) more to life,stacie orrico,Pop,0.9229205156357236,0.5613560056319723,0.8171679101607567,False
wanksta,50 cent,Pop,0.8688647733542828,0.8104624715693709,0.8239366202599799,False
let's dance,m. ward,Pop,0.2071824465388708,0.4248889851619192,0.5438556008512165,False
obvious,blink-182,Pop,0.9639628384790394,0.2765081771905123,0.7559674896802809,False
dead on arrival,fall out boy,Pop,0.968967999801395,0.5212823567637821,0.8109376201830628,False
a lack of color,death cab for cutie,Pop,0.3213001246885788,0.6263403010939024,0.5916467964002768,False
look at miss ohio,gillian welch,Pop,0.1180905750009409,0.6913245965558323,0.5889290567392251,False
because you live,jesse mccartney,Pop,0.8408358699490914,0.332827899924185,0.8040150757634028,False
mexican radio,authority zero,Pop,0.91090812846207,0.45521498971082,0.7874009691562187,False
"rum is for drinking, not for burning",senses fail,Pop,0.9589576771566838,0.4887902090328171,0.7972976437709919,False
motivation,t.i.,Pop,0.568555094012946,0.8656991227120113,0.7088429095197805,False
rain,breaking benjamin,Pop,0.2992774148702141,0.598180439727066,0.6631541163500243,False
rumors,lindsay lohan,Pop,0.7647574178492861,0.8992743420340086,0.7688895725969798,False
are we the waiting / st. jimmy,green day,Pop,0.9099070961975988,0.2321022419581935,0.8202702356229008,False
seduction,usher,Pop,0.5385241260788124,0.7963825408859527,0.7602235725457016,False
sunrise,simply red,Pop,0.7287202563283257,0.7866348965666631,0.7828628567033304,False
tyrone,my morning jacket,Pop,0.4093909639620375,0.5830174374526157,0.6487706073891751,False
this is the carter,lil wayne,Pop,0.8548503216516872,0.8472869056644646,0.8195010640207163,False
cheetah sisters,the cheetah girls,Pop,0.7687615469071706,0.7465612476984729,0.7925800579442607,False
someone's watching over me,hilary duff,Pop,0.7497419338822194,0.4400519874363695,0.8162192651847293,False
soldier like me,2pac,Pop,0.6045922555339065,0.7346474601971191,0.7550444837576596,False
take me away,avril lavigne,Pop,0.8928895477015898,0.4866240658507528,0.8503961233751249,False
wake me up when september ends,green day,Pop,0.8148090310728423,0.5245315715368787,0.782273158474989,False
i just wanna live,good charlotte,Pop,0.8308255473043802,0.8028809704321456,0.7953490757121247,False
only u,ashanti,Pop,0.6216098040299156,0.5841005090436479,0.7690434069174166,False
wonderful,ja rule,Pop,0.7817749663452951,0.6458355897324813,0.7857857087916313,False
don't leave me,blackstreet,Pop,0.5415272228722259,0.7877179681576953,0.7842473655872625,False
he's so fine,the chiffons,Pop,0.6336221912035691,0.5375284306292646,0.8305002179319538,False
why,jadakiss,Pop,0.9389370318672614,0.58518358063468,0.8276030048970592,False
forget it,breaking benjamin,Pop,0.6886789657494807,0.6122603704104842,0.740763531010435,False
rocket man,my morning jacket,Pop,0.2702474792005516,0.5451099317664898,0.66830756608466,False
the good times are killing me,modest mouse,Pop,0.551537545516937,0.6815769522365428,0.683870471502192,False
graduation day,kanye west,Pop,0.4474301900119402,0.3858984078847612,0.6819731815501371,False
reach for the sky,social distortion,Pop,0.9799793547105776,0.4292212715260479,0.8368587031766787,False
no reason,sum 41,Pop,0.9899896773552888,0.4205566987977905,0.8312950285875444,False
existentialism on prom night,straylight run,Pop,0.796790450312362,0.5017870681252031,0.7608901879342613,False
lysergic bliss,of montreal,Pop,0.7477398693532771,0.4541319181197878,0.7534548624464784,False
slipped away,avril lavigne,Pop,0.6216098040299156,0.4194736272067584,0.8055790580211778,False
breakdown,breaking benjamin,Pop,0.8398348376846204,0.5873497238167443,0.7999897443786375,False
lonely,akon,Pop,0.5325179324919858,0.6144265135925485,0.7121759864625797,False
fly,hilary duff,Pop,0.7927863212544776,0.2277699555940648,0.8357305848268082,False
satin in a coffin,modest mouse,Pop,0.8368317408912069,0.4292212715260479,0.7566341050688408,False
ain't gon' beg you,fantasia,Pop,0.5325179324919858,0.7400628181522799,0.7039458503192062,False
life less frightening,rise against,Pop,0.9539525158343282,0.4573811328928843,0.8475758275004486,False
drama queen (that girl),lindsay lohan,Pop,0.8248193537175535,0.6599155204158995,0.7819654898341153,False
believe,josh groban,Pop,0.4224043834001622,0.2591790317339976,0.720354844499141,False
leaf house,animal collective,Pop,0.7917852889900063,0.5223654283548144,0.6994590159731302,False
give it up,midtown,Pop,0.926924644693608,0.4248889851619192,0.8585493423582801,False
stilettos (pumps),crime mob,Pop,0.6786686431047695,0.8797790533954296,0.7676076199266723,False
the new love song,the avett brothers,Pop,0.4624456739790071,0.423805913570887,0.6573596902802348,False
all the trees of the field will clap their hands,sufjan stevens,Pop,0.225201027299351,0.617675728365645,0.5700587134323001,False
revolution,authority zero,Pop,0.9639628384790394,0.6122603704104842,0.8272184190959669,False
crown of love,arcade fire,Pop,0.6476366429061648,0.280840463554641,0.7471989334153782,False
i'm a fake,the used,Pop,0.8208152246596689,0.1584533737680061,0.7256621285542137,False
i pray (never forget),amanda perez,Pop,0.4414239964251135,0.7173183147406045,0.7259954362484936,False
some say,sum 41,Pop,0.8728689024121673,0.3544893317448284,0.7868369099812834,False
burn,ray lamontagne,Pop,0.1130854136785853,0.4963717101700423,0.5323693049252621,False
blow me away,breaking benjamin,Pop,0.951950451305386,0.513700855626557,0.8084249929492602,False
ghetto,akon,Pop,0.6366252879969825,0.591682010180873,0.8001948568058866,False
do somethin',britney spears,Pop,0.935933935073848,0.8483699772554967,0.8305771350921723,False
this is the last time,keane,Pop,0.8098038697504867,0.5039532113072674,0.805450862754147,False
let it bleed,the used,Pop,0.878875095998994,0.2353514567312899,0.7900417916570519,False
the dress looks nice on you,sufjan stevens,Pop,0.2692464469360804,0.6869923101917037,0.4931671922672614,False
that's so raven (theme song),raven-symoné,Pop,0.698689288394192,0.7281490306509262,0.8136297207907084,False
bite to break skin,senses fail,Pop,0.949948386776444,0.5494422181306184,0.771889341845499,False
shut up!,simple plan,Pop,0.959958709421155,0.4822917794866241,0.7920929159295438,False
behind these hazel eyes,kelly clarkson,Pop,0.8898864509081764,0.5266977147189429,0.7941696792554418,False
my happy ending,avril lavigne,Pop,0.9369349673383192,0.3815661215206325,0.8524985257544291,False
what becomes of the brokenhearted,jimmy ruffin,Pop,0.8158100633373133,0.5548575760857792,0.7936312591339127,False
all that i've got,the used,Pop,0.8588544507095716,0.2960034658290914,0.7971694485039611,False
so cold,breaking benjamin,Pop,0.788782192196593,0.4508827033466912,0.7747865548803937,False
thank you for the venom,my chemical romance,Pop,0.9779772901816352,0.4595472760749486,0.8254236853575365,False
holiday / boulevard of broken dreams,green day,Pop,0.8278224505109669,0.2472652442326438,0.8257313539984104,False
american idiot,green day,Pop,0.9849845160329332,0.345824759016571,0.8521652180601491,False
all about the benjamins,diddy,Pop,0.7257171595349123,0.8267085454348533,0.8079378509345434,False
pieces of me,ashlee simpson,Pop,0.8027966438991888,0.4747102783493989,0.8063995077301745,False
swing life away,rise against,Pop,0.4264085124580466,0.4497996317556592,0.73573827654283,False
these words,natasha bedingfield,Pop,0.6356242557325114,0.7281490306509262,0.7339691818578058,False
pain,jimmy eat world,Pop,0.9659649030079815,0.3555724033358605,0.8275517267902468,False
breakaway,kelly clarkson,Pop,0.7016923851876053,0.4162244124336619,0.8070661231187344,False
because of you,kelly clarkson,Pop,0.584571610244484,0.5646052204050688,0.776735122939261,False
1985,bowling for soup,Pop,0.8878843863792342,0.5895158669988086,0.801297336102351,False
hollaback girl,gwen stefani,Pop,0.9189163865778388,0.9274342034008448,0.8573443068481911,False
unwritten,natasha bedingfield,Pop,0.8017956116347176,0.6978230261020254,0.7518396020818912,False
goodies,ciara,Pop,0.6476366429061648,0.8277916170258854,0.752531856523857,False
naked as we came,iron & wine,Pop,0.208183478803342,0.3306617567421208,0.4851678076045431,False
hold you in my arms,ray lamontagne,Pop,0.3223011569530499,0.4801256363045597,0.5601620388175268,False
scars,papa roach,Pop,0.9219194833712524,0.3490739737896675,0.8287311232469297,False
numb / encore,jay z,Pop,0.8037976761636598,0.67507852269035,0.8052201112734917,False
rich girl,gwen stefani,Pop,0.7477398693532771,0.8592006931658184,0.8446529754121477,False
ohio is for lovers,hawthorne heights,Pop,0.8358307086267358,0.5483591465395863,0.7374048150142296,False
"i need a girlpt. 2 (feat. loon, ginuwine & mario winans)",diddy,Pop,0.4714549643592472,0.7054045272392505,0.7246878445247801,False
oh,ciara,Pop,0.4964807709710252,0.7996317556590492,0.7312770812501602,False
rebellion (lies),arcade fire,Pop,0.9339318705449058,0.3674861908372144,0.7685306258492935,False
i never told you what i do for a living,my chemical romance,Pop,0.8878843863792342,0.2071915953644536,0.7953747147655308,False
sooner or later,breaking benjamin,Pop,0.8588544507095716,0.4649626340301094,0.7920672768761376,False
game over,lil' flip,Pop,0.5905778038313108,0.8137116863424673,0.683511524754506,False
follow,breaking benjamin,Pop,0.934932902809377,0.5808512942705513,0.8237571468861369,False
something more,sugarland,Pop,0.8508461925938026,0.572186721542294,0.8009127503012589,False
big pimpin' / papercut,jay z,Pop,0.9389370318672614,0.7617242499729233,0.844524780145117,False
heart of a champion,nelly,Pop,0.942941160925146,0.5418607169933933,0.8310129990000769,False
us,regina spektor,Pop,0.3052836084570408,0.1682010180872956,0.6707689152116503,False
walk away,kelly clarkson,Pop,0.8888854186437053,0.7454781761074407,0.7982206496936133,False
portions for foxes,rilo kiley,Pop,0.8078018052215444,0.4465504169825626,0.821013768171679,False
school spirit,kanye west,Pop,0.7877811599321219,0.4562980613018521,0.7751967797348921,False
walking with a ghost,tegan and sara,Pop,0.5415272228722259,0.7866348965666631,0.7607107145604184,False
where does the good go,tegan and sara,Pop,0.5084931581446788,0.7357305317881513,0.7384303771504755,False
i caught fire,the used,Pop,0.8818781927924073,0.4573811328928843,0.7722482885931851,False
"give 'em hell, kid",my chemical romance,Pop,0.9939938064131733,0.2061085237734214,0.8352690818654975,False
evil,interpol,Pop,0.738730578973037,0.4714610635763026,0.8093479988718816,False
all downhill from here,new found glory,Pop,0.9249225801646658,0.3945629806130185,0.8123477681204009,False
locked up,akon,Pop,0.5795664489221284,0.8191270442976281,0.7994769633105145,False
